	group	names	scores	logfoldchanges	pvals	pvals_adj
48504	T cells	TRAPPC8	-2.7577937	-1.2979248	0.005819292896664802	0.03167120773353158
48505	T cells	ACSS2	-2.7591035	-3.3348083	0.005796016202481376	0.0315546424108792
48506	T cells	CANT1	-2.760086	-1.658418	0.0057786138070561825	0.031469993382989635
48507	T cells	CLPTM1L	-2.7628548	-0.60545826	0.005729823880540924	0.031214300504551408
48508	T cells	FUT4	-2.7677374	-3.1891608	0.005644690146935081	0.030760390126556344
48509	T cells	SAMD4A	-2.7683032	-2.6614296	0.005634901212590669	0.03071690689907727
48510	T cells	VTA1	-2.7711017	-0.88385665	0.005586696686613837	0.030473707022901638
48511	T cells	RASGEF1B	-2.7724118	-3.37246	0.005564260969106588	0.03037084564327471
48512	T cells	IKBKB	-2.7726796	-0.8055657	0.00555968187317063	0.03035561267194321
48513	T cells	ZNF592	-2.7794678	-1.3515635	0.005444806511319785	0.02974753476976291
48514	T cells	HLX	-2.7810755	-26.451267	0.005417914975498982	0.029610143821344245
48515	T cells	SREK1	-2.783606	-0.46038252	0.005375828565351274	0.029389594169674033
48516	T cells	SNCA	-2.7858984	-3.9123893	0.005337958305968658	0.029191959485766097
48517	T cells	KXD1	-2.7863152	-0.55037516	0.0053310987457246516	0.02917324345863184
48518	T cells	STEAP4	-2.7920315	-4.1343656	0.005237824673288498	0.028681314138410408
48519	T cells	MLX	-2.792359	-0.52560884	0.005232525770472292	0.02867079565970534
48520	T cells	OSER1	-2.7938774	-0.64146316	0.005208021355076349	0.028545741847730392
48521	T cells	SUSD1	-2.7946515	-2.1956325	0.005195568853437285	0.028486686462240923
48522	T cells	ETNK1	-2.7949493	-0.63503885	0.005190786597627984	0.028469661549187408
48523	T cells	RN7SL368P	-2.795485	-26.498356	0.005182188559131176	0.028431690624192537
48524	T cells	GGA3	-2.7962592	-1.0095673	0.005169791888755703	0.028372847498101535
48525	T cells	GK	-2.7976286	-3.208942	0.005147924947650592	0.028271118080352244
48526	T cells	ATP6V1C1	-2.799296	-1.2504807	0.00512141716074103	0.028134646052938184
48527	T cells	DCTN4	-2.799445	-1.8344351	0.005119056403540507	0.028130780980932375
48528	T cells	IDH2	-2.799534	-0.52920395	0.005117640421364911	0.028130780980932375
48529	T cells	ZNF281	-2.8017373	-0.90962005	0.0050828247335353745	0.02794977319461062
48530	T cells	U2AF2	-2.801916	-0.7512966	0.005080011245127218	0.027943354143238664
48531	T cells	VAMP7	-2.8019755	-1.2399799	0.005079073728541231	0.027943354143238664
48532	T cells	NDUFA10	-2.8023326	-0.40584236	0.005073451912707142	0.02792537166608422
48533	T cells	PTGER4	-2.804	-0.6184685	0.005047291075959999	0.027792954210269415
48534	T cells	ARAF	-2.804	-1.2921883	0.005047291075959999	0.027792954210269415
48535	T cells	EXOC1	-2.8042083	-1.0679705	0.005044029560748923	0.027792954210269415
48536	T cells	C8orf82	-2.8093588	-1.5269616	0.004964026591884518	0.02736744118130552
48537	T cells	ECI1	-2.8097758	-0.58424526	0.004957602824137513	0.027340905763396452
48538	T cells	TFG	-2.812366	-0.77352065	0.004917851935563938	0.02713931619187186
48539	T cells	PAPSS1	-2.8142416	-1.0025442	0.004889247021495964	0.026990233557689102
48540	T cells	SRSF4	-2.8145988	-0.35416105	0.004883815561797246	0.026969020547009843
48541	T cells	SELENOH	-2.8147478	-0.44165143	0.0048815540650018144	0.02696530434539727
48542	T cells	SERTAD3	-2.8167126	-1.3905026	0.004851790963762037	0.026809619664668157
48543	T cells	LYSMD2	-2.8173082	-0.5379742	0.004842804311370052	0.02676867573608161
48544	T cells	SPAST	-2.817457	-1.3501185	0.004840560002710387	0.02676498568273903
48545	T cells	PSMD1	-2.8260016	-0.552242	0.004713303195722466	0.026089259346847263
48546	T cells	SNX20	-2.8271925	-0.9006965	0.004695809574516333	0.026015459375788107
48547	T cells	GSK3B	-2.8304675	-0.6549326	0.004648004781437208	0.025784274890489088
48548	T cells	NR4A2	-2.8327599	-0.5657579	0.004614804083547553	0.025608466596345112
48549	T cells	CTR9	-2.8331766	-0.6861822	0.004608790717868405	0.025583460574171414
48550	T cells	GID8	-2.8352308	-0.7496142	0.00457925695993933	0.025436154088668235
48551	T cells	PRKD3	-2.8352308	-1.2736588	0.00457925695993933	0.025436154088668235
48552	T cells	CTNNBL1	-2.835469	-0.6324189	0.004575843868491547	0.025433840755613626
48553	T cells	CAMTA1	-2.83666	-0.5573679	0.004558812947503673	0.02534747781980834
48554	T cells	MTFR1L	-2.8370173	-1.4222493	0.004553714878903345	0.02533451401571039
48555	T cells	TM6SF1	-2.8387144	-26.515043	0.0045295695042934445	0.025209653224715155
48556	T cells	UTP6	-2.8406792	-0.9090916	0.004501756635287906	0.02506307605248022
48557	T cells	ACLY	-2.841602	-1.013357	0.004488746496179456	0.02500704685679234
48558	T cells	SLMAP	-2.8418403	-0.8532693	0.004485394575643904	0.024996576796308366
48559	T cells	ZNF581	-2.842019	-0.7067367	0.004482882123702612	0.024990779655123755
48560	T cells	IFI35	-2.842793	-0.4806894	0.004472009560237941	0.02493835817511138
48561	T cells	SIL1	-2.843061	-1.4418409	0.004468251551141268	0.024925589904904052
48562	T cells	COMMD3	-2.8445199	-0.538532	0.0044478414340033525	0.024819890973769528
48563	T cells	ARSB	-2.846068	-3.0865085	0.00442627415151395	0.024728547175551594
48564	T cells	DERA	-2.8463657	-1.3850687	0.004422137479068524	0.02471708386802377
48565	T cells	SPTLC1	-2.849075	-0.7900376	0.004384654465038166	0.02453180934213015
48566	T cells	NAA50	-2.8495514	-0.67385316	0.004378093892771873	0.024503179633960617
48567	T cells	TEP1	-2.849581	-2.897847	0.004377684152598149	0.024503179633960617
48568	T cells	KTN1	-2.8502362	-0.36132434	0.0043686786585080736	0.024466618353076394
48569	T cells	C5orf15	-2.8508017	-1.0268031	0.004360914704270429	0.02443119706435331
48570	T cells	TRPM2	-2.853124	-26.46032	0.00432917253428495	0.02426137463502378
48571	T cells	LIPN	-2.853124	-26.45073	0.00432917253428495	0.02426137463502378
48572	T cells	SETDB1	-2.857173	-1.2285722	0.00427432786034049	0.023969843220772984
48573	T cells	SZRD1	-2.8609242	-0.5105208	0.004224078977886737	0.023695882567623054
48574	T cells	KDM6A	-2.8632762	-1.252209	0.004192847632608947	0.02352845902926839
48575	T cells	NOD2	-2.8638718	-5.13135	0.004184974263285855	0.023492043028861574
48576	T cells	USP9X	-2.865122	-0.8878906	0.004168483828905408	0.023407215678355704
48577	T cells	SPART	-2.8662536	-0.8738745	0.004153614733318286	0.023331439476531404
48578	T cells	ANKRD50	-2.8675337	-26.485527	0.004136847226273593	0.02324494593379485
48579	T cells	EHD4	-2.8689032	-0.99720067	0.00411897790851568	0.023159870817175774
48580	T cells	C4orf33	-2.8703024	-1.3307793	0.004100792498087327	0.023065259329036573
48581	T cells	UBXN2B	-2.8711064	-1.4967477	0.004090378541941176	0.023014310821826804
48582	T cells	DAB2	-2.871166	-3.5783713	0.004089608093390701	0.023014310821826804
48583	T cells	ACO2	-2.872982	-0.5693263	0.004066172587403809	0.02290088907471123
48584	T cells	ADM	-2.8740835	-3.6680174	0.004052017066819411	0.02282873870204431
48585	T cells	FYTTD1	-2.8742027	-0.6358268	0.0040504894226431444	0.022827708482525688
48586	T cells	PPP4R1	-2.875721	-1.8119363	0.004031057732103622	0.022725740618551638
48587	T cells	SMARCA2	-2.8767333	-0.45772946	0.004018150326366864	0.022660498933580568
48588	T cells	BRAT1	-2.876793	-1.4067073	0.0040173922369441265	0.022660498933580568
48589	T cells	LATS2	-2.8796213	-5.295921	0.003981532208261054	0.022468919293627456
48590	T cells	GPN3	-2.8800678	-0.8740234	0.003975896741942105	0.022444578381931236
48591	T cells	CALHM2	-2.881586	-0.90339476	0.003956790289619178	0.022351585745852096
48592	T cells	RAB6A	-2.881735	-0.7639941	0.003954921603042283	0.022348466781505576
48593	T cells	TSC22D2	-2.8845634	-1.3543906	0.003919568489711039	0.022156068968646317
48594	T cells	PTGIR	-2.8862307	-3.9468715	0.003898863465000871	0.022046371525113188
48595	T cells	HAPSTR1	-2.8880765	-1.150718	0.003876055965842704	0.021924708437247552
48596	T cells	YY1	-2.88891	-0.3631451	0.0038657955872645547	0.021873960031271938
48597	T cells	PHKG2	-2.8890293	-0.91568977	0.003864331834798688	0.021872968621443056
48598	T cells	MAN1A2	-2.8892376	-0.5933078	0.0038617714794817633	0.021865767466378562
48599	T cells	SMARCC2	-2.8914406	-0.6232164	0.003834798972151898	0.021720291141901393
48600	T cells	GNG2	-2.8923934	-0.47398174	0.0038231882880008965	0.021661756071033118
48601	T cells	TMEM106A	-2.892721	-2.8496692	0.003819204498420911	0.021646409469347233
48602	T cells	AATBC	-2.8975143	-5.569762	0.003761326330146573	0.02133261425133247
48603	T cells	EPS15	-2.8987348	-0.5146459	0.00374671508791382	0.021263954736655665
48604	T cells	NELFE	-2.9012656	-0.6046594	0.003716587709382312	0.021100025540723995
48605	T cells	WDR13	-2.9031413	-0.93369853	0.0036944002908488103	0.020988100715247173
48606	T cells	CHPF2	-2.9032304	-1.6029186	0.0036933467570557563	0.020988100715247173
48607	T cells	CKLF	-2.906178	-0.38064754	0.0036587330074078816	0.020799394775870325
48608	T cells	VDAC1	-2.9062078	-0.42023984	0.003658384883436019	0.020799394775870325
48609	T cells	CTSO	-2.9066246	-1.5117929	0.0036535143093623127	0.020783647922729645
48610	T cells	NEK6	-2.9070115	-2.8483725	0.0036489969139514274	0.020764908687336735
48611	T cells	EAF1	-2.9070413	-1.5678563	0.003648649632465617	0.020764908687336735
48612	T cells	CCNK	-2.9071307	-0.6142589	0.0036476079683320987	0.020764908687336735
48613	T cells	HPSE	-2.9073093	-2.7686868	0.0036455254513162627	0.020764908687336735
48614	T cells	CARD8-AS1	-2.9080238	-1.3952931	0.0036372061908597855	0.020725604259766654
48615	T cells	IFFO1	-2.9083514	-1.278467	0.003633398969526249	0.020710862158397608
48616	T cells	CIAO2A	-2.9102864	-0.85252357	0.003610975639190421	0.02058996018651575
48617	T cells	FCGR2C	-2.9107628	-26.466867	0.003605475388857084	0.02056550562024496
48618	T cells	TOR1AIP2	-2.9113286	-0.77584374	0.0035989537393435332	0.020535206630371925
48619	T cells	STK24	-2.9127576	-0.5979434	0.0035825257585374534	0.02044834389750278
48620	T cells	TMED10	-2.9140675	-0.42349038	0.003567526728800854	0.020369581641908677
48621	T cells	MR1	-2.9163601	-1.206399	0.003541415822168734	0.02022729932076523
48622	T cells	NDUFV1	-2.9169257	-0.5135298	0.0035349996732795203	0.020197448486677837
48623	T cells	CDK19	-2.9186525	-1.5524026	0.0035154789009197917	0.020099445720145995
48624	T cells	HSPA5	-2.9211235	-0.3896291	0.003487714594034141	0.019947424270124508
48625	T cells	RBM12	-2.9222846	-1.4498271	0.003474737752377326	0.019879903386115644
48626	T cells	WDR41	-2.9242795	-2.0669842	0.0034525467548911204	0.01975960255032932
48627	T cells	TMEM176B	-2.9251726	-26.640951	0.0034426523608539674	0.019709620177233086
48628	T cells	RABGAP1	-2.9267504	-1.2292219	0.0034252353212892005	0.01961652145036578
48629	T cells	IDI1	-2.9281497	-0.57866204	0.0034098571690181437	0.01953504064936989
48630	T cells	AFF4	-2.9282093	-0.7867297	0.003409204175984883	0.01953504064936989
48631	T cells	VPS35L	-2.9302042	-2.103923	0.003387394587734053	0.019426021326616742
48632	T cells	BAG4	-2.9304721	-1.3850983	0.003384474639604848	0.01941583541983518
48633	T cells	TRIM33	-2.9310973	-0.6385004	0.0033776703374831583	0.019383351581736513
48634	T cells	KLF3	-2.9331217	-0.4456003	0.0033557227382247164	0.0192639139267381
48635	T cells	PSMB1	-2.9345806	-0.30408657	0.0033399881486665135	0.01918656474572388
48636	T cells	PSME2	-2.9345806	-0.32251278	0.0033399881486665135	0.01918656474572388
48637	T cells	DDB1	-2.9385104	-0.64621913	0.003297934810686322	0.018970668726330166
48638	T cells	ACOT9	-2.9392548	-1.0053852	0.003290024696899062	0.018931582789783585
48639	T cells	SMAD2	-2.9400885	-0.66553956	0.0032811858898365667	0.018887124611724558
48640	T cells	COPB1	-2.9402373	-0.6230463	0.003279609809599599	0.01888445607800312
48641	T cells	RNPEPL1	-2.9407732	-0.3954123	0.003273941629357353	0.01885821484843606
48642	T cells	CHSY1	-2.9486926	-1.8671478	0.0031912124576733217	0.018400418297895595
48643	T cells	BTF3L4	-2.9510446	-0.516728	0.0031670120587781133	0.018273293575036872
48644	T cells	SEC61G	-2.9516401	-0.37788224	0.0031609119688909993	0.01824429808633958
48645	T cells	PATL1	-2.952682	-1.5647075	0.0031502625765802267	0.01818901606715964
48646	T cells	CLIP4	-2.9549446	-0.9981492	0.003127250709839213	0.018062293569078135
48647	T cells	MAN2A2	-2.9566119	-2.0853038	0.003110392773136951	0.01797104061402306
48648	T cells	TMEM268	-2.9566715	-3.3214695	0.003109792239249381	0.01797104061402306
48649	T cells	SMG1	-2.9587257	-0.5348865	0.003089138445638025	0.017860396837433744
48650	T cells	DAGLB	-2.9614947	-2.7476301	0.003061498622744943	0.01771265818714908
48651	T cells	TRIQK	-2.964442	-2.6509004	0.0030323235744627113	0.017555829698671394
48652	T cells	GK5	-2.9657817	-2.1864958	0.003019146210053511	0.017485502188897422
48653	T cells	FAM210B	-2.9697118	-1.2223659	0.002980793378345027	0.017281068168513262
48654	T cells	PDE4A	-2.9703667	-2.2047017	0.0029744446282606142	0.01725015290902765
48655	T cells	NUDT22	-2.9707239	-0.63479793	0.0029709868761073985	0.017235988455886225
48656	T cells	P4HA1	-2.9707537	-1.5349998	0.002970698895707007	0.017235988455886225
48657	T cells	KPNA4	-2.9734035	-0.49763334	0.0029451704111184136	0.017097902780005152
48658	T cells	YY1AP1	-2.9740286	-0.9312817	0.00293917610072382	0.01706894092021445
48659	T cells	POGK	-2.974654	-1.1874821	0.00293319292583767	0.017040023927479275
48660	T cells	ITGAE	-2.9751897	-0.5915752	0.0029280733392650247	0.017016105763102977
48661	T cells	GPR141	-2.9782562	-5.1084805	0.002898934446303325	0.01685253843356128
48662	T cells	ITGA4	-2.978554	-0.35168934	0.002896119570262788	0.01684194234505338
48663	T cells	CEP63	-2.9804296	-1.2738832	0.0028784431456148436	0.016744884303225488
48664	T cells	ACSL3	-2.9834068	-1.0106963	0.002850587474973404	0.016594212067103407
48665	T cells	ST3GAL2	-2.9845977	-1.7157903	0.0028395142864127186	0.01653542195947029
48666	T cells	PET100	-2.984687	-0.47417223	0.0028386853825981425	0.01653542195947029
48667	T cells	BZW1	-2.9888253	-0.4443342	0.002800520915578204	0.016325151971820058
48668	T cells	TNFRSF8	-2.9919217	-4.297789	0.0027722733069164385	0.01616603895050036
48669	T cells	PGM2	-2.9930234	-1.2857721	0.0027622866065727955	0.016113338538341307
48670	T cells	UBE3A	-2.993857	-0.5134332	0.0027547509595340016	0.016074904619487684
48671	T cells	PITPNM1	-2.994363	-1.1056391	0.0027501849120927196	0.016053778845520603
48672	T cells	SEC23IP	-2.9948394	-1.3424891	0.002745893772408313	0.016034243820650537
48673	T cells	PIGT	-2.9949286	-0.78903466	0.002745089864989371	0.016034243820650537
48674	T cells	RAB11B	-2.9959707	-0.70745844	0.0027357268187948426	0.015985873579704803
48675	T cells	ELF2	-2.996983	-0.56743854	0.002726659234774672	0.015938374831370544
48676	T cells	TBCA	-2.9990075	-0.34042424	0.0027086063928249667	0.015838302968723326
48677	T cells	KBTBD11	-3.002461	-2.3710375	0.002678062252862907	0.01567589887667167
48678	T cells	PPIL2	-3.003265	-1.0518925	0.0026709981515262407	0.015639942608540167
48679	T cells	TMEM11	-3.003265	-0.9451038	0.0026709981515262407	0.015639942608540167
48680	T cells	SYNGR1	-3.009666	-1.6587836	0.0026153518070112804	0.015329971313541605
48681	T cells	TBC1D14	-3.0107377	-1.5987443	0.002606138548296592	0.015281244164882435
48682	T cells	CTBS	-3.0110652	-1.5476402	0.0026033293102823533	0.015270046662765359
48683	T cells	ZMYM4	-3.0119584	-1.1336018	0.0025956818179701455	0.015230452423105157
48684	T cells	KIF13B	-3.0134768	-1.6186366	0.002582728206496391	0.015159685790206167
48685	T cells	SLC35A1	-3.0169005	-1.3340709	0.0025537357244537	0.014999883710242752
48686	T cells	DYRK1A	-3.0188656	-0.7393152	0.0025372312944202183	0.014908100111728351
48687	T cells	LINC02908	-3.0205626	-4.368879	0.0025230560421375	0.014835080123063409
48688	T cells	TTC17	-3.0221405	-0.82974005	0.0025099405762403723	0.014763077367179599
48689	T cells	SETD3	-3.0241053	-0.9736793	0.0024936953075016767	0.01467260930497087
48690	T cells	ARL5A	-3.025058	-0.9125341	0.002485853490486257	0.01463154056900285
48691	T cells	NCALD	-3.0261002	-0.6371169	0.0024773023413625205	0.014589139624077896
48692	T cells	WBP2	-3.026249	-0.57597893	0.0024760829480781434	0.014589139624077896
48693	T cells	TRIM56	-3.0273805	-0.5073422	0.002466833491146402	0.014539756427850754
48694	T cells	IVD	-3.0275888	-1.3221315	0.002465133096103721	0.014534780933088109
48695	T cells	NFE2L1	-3.0324416	-1.5244172	0.0024258401892675043	0.014313047345434789
48696	T cells	ZBED1	-3.0326202	-1.2142382	0.002424404824007643	0.014309552116665418
48697	T cells	SPPL2A	-3.0326202	-0.6080723	0.002424404824007643	0.014309552116665418
48698	T cells	SCAMP4	-3.0334241	-1.2177738	0.0024179552947959666	0.01428423509534697
48699	T cells	APOBEC3C	-3.0337515	-0.70388705	0.002415332213986119	0.014275858054461828
48700	T cells	MMGT1	-3.0347638	-1.1315303	0.002407240968034646	0.014232990397905997
48701	T cells	MON2	-3.0347936	-0.9467632	0.0024070033662466077	0.014232990397905997
48702	T cells	SH2D3C	-3.035538	-1.2834213	0.0024010702937947892	0.01420640231340765
48703	T cells	TMEM164	-3.0369372	-2.5380697	0.002389952345118072	0.01414555127558552
48704	T cells	CHMP3	-3.039051	-0.49377587	0.0023732464932073338	0.01405647565324302
48705	T cells	SEC23B	-3.0394678	-1.3975443	0.002369965027355442	0.01404193938546549
48706	T cells	IFIT3	-3.0394976	-2.1663558	0.002369730795969816	0.01404193938546549
48707	T cells	LINC01503	-3.0404503	-26.482935	0.002362246573363989	0.014010878959767195
48708	T cells	SRD5A1	-3.043219	-3.202221	0.002340618229355013	0.01388744999765863
48709	T cells	ROCK2	-3.0443802	-0.9980948	0.002331602365829263	0.013838793762220887
48710	T cells	SLIRP	-3.0463154	-0.49736533	0.0023166465741353065	0.013754835815301444
48711	T cells	SPATA6	-3.0465834	-4.0236964	0.002314582711274854	0.013747390316266846
48712	T cells	TAF1	-3.0466726	-1.0081618	0.0023138951312942466	0.013747390316266846
48713	T cells	ANKRD11	-3.0469406	-0.38342208	0.002311833513635049	0.01374067713373773
48714	T cells	SGK3	-3.049769	-1.1625081	0.0022901743661231174	0.013616710985968446
48715	T cells	ATRX	-3.0549195	-0.3576877	0.0022512087450826915	0.013394415859719132
48716	T cells	CASP10	-3.0562594	-1.492547	0.002241173218562118	0.01333938127107011
48717	T cells	ELF4	-3.0571227	-1.4856169	0.0022347276176116525	0.01330568267588839
48718	T cells	ABTB1	-3.057242	-0.64340425	0.002233839903504109	0.013305063986660438
48719	T cells	CYBC1	-3.0597725	-0.5007249	0.0022150522041935413	0.013199104544407812
48720	T cells	TAPBP	-3.0613205	-0.3527556	0.002203630060984127	0.01313896040927487
48721	T cells	VAV3	-3.0622137	-1.4786136	0.0021970649439215953	0.01310441933347473
48722	T cells	EIF1AX	-3.0660543	-0.4813314	0.002169038721526561	0.012946354535131285
48723	T cells	RAP1A	-3.0691507	-0.39529708	0.0021466829737443274	0.01282193648110836
48724	T cells	CHMP5	-3.071175	-0.5437504	0.0021321801878094794	0.012739795384746889
48725	T cells	MBD6	-3.0712943	-1.3119767	0.002131329887069077	0.012739198884858305
48726	T cells	SIN3B	-3.0723362	-1.1384448	0.0021239030081738617	0.012703753898432452
48727	T cells	ULK2	-3.0729616	-2.5315032	0.0021194582797928138	0.012681637045993307
48728	T cells	GALNT2	-3.0740035	-1.4159002	0.002112069350342345	0.012641881954182406
48729	T cells	UBP1	-3.0757303	-1.000974	0.002099876831238556	0.012573336582107403
48730	T cells	DRAM1	-3.0779037	-4.374357	0.002084622835286368	0.012490812788205468
48731	T cells	SGMS2	-3.0794518	-5.202465	0.0020738190343560997	0.012430465433684602
48732	T cells	CPSF2	-3.0797794	-0.9121297	0.0020715402068417136	0.012421192162182298
48733	T cells	MAN1A1	-3.0801067	-1.9262612	0.0020692636766120867	0.01241192611678098
48734	T cells	CD40	-3.083114	-3.1645894	0.0020484680133562726	0.012291532176289406
48735	T cells	EIF2AK2	-3.0832925	-0.7537364	0.002047238681834732	0.01228849951348818
48736	T cells	PPP2R5E	-3.0859125	-0.5834293	0.0020292860803144495	0.012185048182998861
48737	T cells	TMEM120A	-3.088562	-1.3891615	0.002011276501672797	0.012081181392744418
48738	T cells	DECR1	-3.0888002	-0.4626857	0.0020096648692312703	0.012075773860248076
48739	T cells	RNF169	-3.0893362	-0.82434857	0.002006043028481741	0.012058279181472223
48740	T cells	PPCDC	-3.089366	-2.0425441	0.0020058419908581854	0.012058279181472223
48741	T cells	SLC25A40	-3.0898721	-2.3698826	0.002002427178985196	0.012045074898396067
48742	T cells	GPS1	-3.0925515	-0.79802835	0.001984437490099651	0.011945328508667225
48743	T cells	MLF2	-3.0968983	-0.56928813	0.0019555694832779917	0.011784093709138767
48744	T cells	FLOT1	-3.0972853	-0.74479467	0.0019530178278699885	0.011772896884976226
48745	T cells	FGD6	-3.0980892	-26.566721	0.0019477280000559278	0.011745180391101022
48746	T cells	ALKBH5	-3.0995183	-0.6771411	0.0019383563302437486	0.011692821146370871
48747	T cells	TPST2	-3.1018703	-0.6279483	0.0019230222286265664	0.01160444448309135
48748	T cells	SMARCA4	-3.1032994	-0.74884063	0.0019137597899218056	0.01155676714120336
48749	T cells	KDM5A	-3.1035674	-0.42239517	0.0019120276504917236	0.01155041614487438
48750	T cells	KMT2D	-3.1038947	-1.2697073	0.001909912546426795	0.011541746342326395
48751	T cells	ZNF710	-3.105949	-4.4062037	0.0018966940138362173	0.011465947608571864
48752	T cells	RNF19B	-3.107259	-1.4675051	0.0018883087339612705	0.01142339300035373
48753	T cells	PWWP2B	-3.107378	-2.2312045	0.0018875481266986327	0.011422862549272474
48754	T cells	P2RX4	-3.1112187	-1.0558839	0.0018631689036901669	0.011279348124158553
48755	T cells	ELOVL5	-3.1133623	-0.65406555	0.0018496880087312407	0.011201731697542922
48756	T cells	RAB11A	-3.113392	-0.53338385	0.0018495014066712786	0.011201731697542922
48757	T cells	ARCN1	-3.1134517	-0.6456083	0.0018491282544372619	0.011201731697542922
48758	T cells	MTCH2	-3.1139874	-0.7572668	0.0018457729956747617	0.011189998786278244
48759	T cells	ZDHHC5	-3.1158333	-1.4879143	0.0018342587633894294	0.011124166669716171
48760	T cells	HCFC1	-3.1172326	-1.0827093	0.0018255742528696564	0.011075454947270342
48761	T cells	CEPT1	-3.1177685	-0.90292597	0.0018222582882098486	0.011059290111677576
48762	T cells	C5AR2	-3.117858	-4.2302537	0.001821706165851646	0.011059290111677576
48763	T cells	SPPL3	-3.1249735	-1.2495003	0.0017782111688147287	0.010807423770365206
48764	T cells	DSC2	-3.1255093	-5.484717	0.0017749743635778335	0.010791615265663941
48765	T cells	SUPT5H	-3.1268492	-0.7273027	0.0017669060319205837	0.010746409850179831
48766	T cells	RNASEK	-3.129082	-1.0801915	0.0017535337033369048	0.0106689012953921
48767	T cells	ZNF638	-3.1306005	-0.51835454	0.0017444937377459674	0.010617705700336247
48768	T cells	TMEM256	-3.1314042	-0.5055509	0.0017397252404724773	0.010592480615860942
48769	T cells	ABCA7	-3.1337562	-1.5234871	0.001725841723990648	0.010511719865353875
48770	T cells	MLLT1	-3.1341136	-1.8186489	0.001723741771602431	0.010502697980240944
48771	T cells	MED28	-3.1348875	-0.55770546	0.00171919993349914	0.010478785950142873
48772	T cells	TMCO3	-3.1364954	-1.989065	0.0017098020312713454	0.010428993704933916
48773	T cells	MT-TD	-3.1378946	-1.4675945	0.0017016608588529074	0.010383067246235838
48774	T cells	TXN	-3.1401572	-0.42613316	0.0016885718184632922	0.010306906371238543
48775	T cells	BPNT2	-3.1430452	-1.4496588	0.001672000607985244	0.010213101950539588
48776	T cells	RALBP1	-3.1431642	-0.45238942	0.0016713204820638754	0.010212622456095855
48777	T cells	SPINT1	-3.1442955	-2.8398936	0.0016648719685841546	0.010176882127013332
48778	T cells	KHSRP	-3.1452186	-0.59089977	0.0016596283021876334	0.010148483584162492
48779	T cells	CIAO1	-3.1464987	-0.5792785	0.0016523799846628203	0.010111445652361706
48780	T cells	RRP7A	-3.1485827	-0.52528703	0.0016406426781299052	0.010046864885012677
48781	T cells	PSENEN	-3.1502202	-0.61589783	0.0016314743848997472	0.009994326121859694
48782	T cells	CLPB	-3.151322	-2.3390315	0.0016253331783807757	0.009960299892784718
48783	T cells	TRPC4AP	-3.1545372	-1.1201167	0.0016075289721910891	0.009858310803086611
48784	T cells	TENT2	-3.1595092	-1.0144556	0.0015803515307349903	0.00969865048236676
48785	T cells	CHMP2B	-3.1617718	-0.5547912	0.0015681239637721424	0.009627090157335304
48786	T cells	NCEH1	-3.1620994	-3.4736526	0.0015663614185769963	0.0096197485818902
48787	T cells	UNC13D	-3.1640642	-0.7553211	0.0015558243980432495	0.009558494084974362
48788	T cells	FHOD1	-3.165404	-2.1528587	0.0015486775323295713	0.009518030815095753
48789	T cells	ATG12	-3.167756	-0.5578881	0.0015362038966963258	0.009450145730401763
48790	T cells	ZNF672	-3.1693041	-1.3314302	0.0015280439716400444	0.009404839165551035
48791	T cells	TIMM17B	-3.1700485	-0.7127087	0.0015241351581067233	0.00938418364485369
48792	T cells	DENND6A	-3.1708226	-1.1942614	0.0015200797637269575	0.009366008707537243
48793	T cells	RALY	-3.1716263	-0.46266046	0.001515878914832333	0.009343516550210186
48794	T cells	TGFBR2	-3.1737401	-0.59866595	0.001504883221066144	0.009279111034361713
48795	T cells	SDHC	-3.174157	-0.5515884	0.0015027237478661452	0.009269162652626386
48796	T cells	ARHGAP9	-3.1746037	-0.49702594	0.0015004131948196137	0.009258274802640111
48797	T cells	UQCR10	-3.1763005	-0.29806393	0.001491662911098575	0.00920762833305393
48798	T cells	CLN8-AS1	-3.1766877	-0.9776105	0.0014896738280794789	0.009198695246143746
48799	T cells	MLEC	-3.1785634	-0.5840775	0.0014800689985836688	0.009149370448273044
48800	T cells	DPP8	-3.1829994	-1.0037019	0.0014575794501736489	0.009020200935726464
48801	T cells	MILR1	-3.1845474	-26.585701	0.0014498051780022178	0.008975362106705926
48802	T cells	NSFL1C	-3.1847558	-0.7522626	0.0014487615649799944	0.008972173500742578
48803	T cells	TXNRD1	-3.1862147	-0.7736269	0.0014414756388551246	0.008930309842907203
48804	T cells	FIBP	-3.1880903	-0.545362	0.0014321576468035466	0.008875821852679884
48805	T cells	DST	-3.1892514	-2.920287	0.001426417224420549	0.008843474209108406
48806	T cells	ARNT	-3.1905317	-1.7924285	0.0014201126318112423	0.008807603918522412
48807	T cells	NDUFB10	-3.1905615	-0.363334	0.0014199663195171414	0.008807603918522412
48808	T cells	PSMD4	-3.1923776	-0.41682196	0.0014110675048216808	0.008757905263015732
48809	T cells	RERE	-3.1927645	-0.872484	0.0014091776951061432	0.008749375045510892
48810	T cells	CACNA2D3	-3.1944914	-5.304271	0.0014007746339672244	0.008703568598679955
48811	T cells	XPO1	-3.194551	-0.5097636	0.0014004856990291925	0.008703568598679955
48812	T cells	SNX13	-3.195206	-1.3314108	0.0013973110396794124	0.008688408387750191
48813	T cells	WAPL	-3.1962183	-0.55587214	0.0013924177981508117	0.008661155047127164
