	group	names	scores	logfoldchanges	pvals	pvals_adj
2072	DC	CD28	-0.55935436	-3.6152582	0.5759199024138812	0.8024665938847445
2073	DC	LCLAT1	-0.56162447	-1.3519562	0.5743719062949726	0.8022106434713632
2074	DC	SPOCK2	-0.5627595	-1.2211183	0.5735986475279526	0.8022106434713632
2075	DC	PBX4	-0.56366754	-2.3142545	0.5729803959965707	0.8022106434713632
2076	DC	SMURF1	-0.56798077	-0.3016117	0.5700480274533994	0.7999719335145559
2077	DC	TAFA2	-0.58659565	-0.14814708	0.5574753085708484	0.7881854732426914
2078	DC	HES1	-0.5875037	-3.20872	0.5568654747614394	0.7881854732426914
2079	DC	FAR2	-0.5895468	-0.5635196	0.5554945383734275	0.7880115526262373
2080	DC	TRDC	-0.59113586	-25.853067	0.5544293952728877	0.7874504454600434
2081	DC	PRLR	-0.594995	-2.4245908	0.5518467862371699	0.7856801702359707
2082	DC	NCAM1	-0.5959031	-2.8889256	0.5512399734384843	0.7856801702359707
2083	DC	EREG	-0.6004433	-1.4437758	0.5482108397923228	0.7845180422346482
2084	DC	CCL4	-0.60112435	-1.9843613	0.5477571800393781	0.7845180422346482
2085	DC	SIRPG	-0.60521054	-25.671581	0.5450391255647552	0.7826202828622126
2086	DC	CD3E	-0.60702664	-2.1104295	0.5438332545838476	0.7818434075679764
2087	DC	GTDC1	-0.61610705	-0.7009977	0.5378238791078791	0.776395136127225
2088	DC	ADGRG1	-0.61610705	-3.5403345	0.5378238791078791	0.776395136127225
2089	DC	SH2D1A	-0.61656106	-3.7752407	0.5375242878295758	0.776395136127225
2090	DC	SNED1	-0.62200934	0.15578511	0.5339357439643848	0.7761538132288214
2091	DC	EXOC6B	-0.62337136	-1.0682745	0.5330405024040672	0.7758114242910681
2092	DC	CD6	-0.6304087	-3.5699852	0.5284272140916062	0.7719632344990421
2093	DC	GK5	-0.63199776	-0.9902974	0.5273883251357687	0.7719632344990421
2094	DC	CD8A	-0.64380234	-3.4968905	0.5197036158746537	0.7677091632977175
2095	DC	PPM1N	-0.64425635	-1.8627218	0.5194092080202352	0.7677091632977175
2096	DC	PRKCQ	-0.65015864	-2.083239	0.5155897541983283	0.7640786586715907
2097	DC	LAT	-0.65106666	-1.3880943	0.5150034424061365	0.7640786586715907
2098	DC	PLCG1	-0.6594661	-3.8205187	0.5095965217588996	0.7595507092375994
2099	DC	PLEKHG2	-0.67240566	-0.4234693	0.501325462389226	0.7510302468404202
2100	DC	PYHIN1	-0.67240566	-1.5943027	0.501325462389226	0.7510302468404202
2101	DC	GZMM	-0.67376775	-3.8070118	0.5004589795075818	0.7510302468404202
2102	DC	PRKCH	-0.67512983	-0.93958896	0.49959329144532594	0.7510302468404202
2103	DC	MAL	-0.67558384	-26.052277	0.49930490553586415	0.7510302468404202
2104	DC	SYTL2	-0.678535	-2.5164506	0.49743255436062306	0.7510302468404202
2105	DC	ITK	-0.68194014	-1.6682547	0.4952768039352926	0.7500427332022748
2106	DC	S1PR5	-0.6896585	-26.153929	0.49040896849396376	0.7480167924110264
2107	DC	PTGDR	-0.6896585	-26.194975	0.49040896849396376	0.7480167924110264
2108	DC	LINC02328	-0.69102055	-1.4234524	0.48955261702549324	0.7480167924110264
2109	DC	GZMH	-0.70373315	-26.465038	0.4815989625961201	0.7403403660301141
2110	DC	KLRF1	-0.7105435	-2.7671084	0.4773671744898086	0.7376922433640144
2111	DC	STOM	-0.7132676	-0.46648243	0.4756801737278521	0.736922054031476
2112	DC	OPTN	-0.71644574	-0.9032402	0.4737161454756529	0.7359183448868796
2113	DC	GBP1	-0.72007793	-0.66761553	0.47147701204910786	0.7334086854097233
2114	DC	ENSG00000287124	-0.72915834	-0.5781374	0.4659047972470205	0.7266631850961487
2115	DC	PRSS23	-0.7318825	-26.272257	0.46424029359471664	0.7250286656937408
2116	DC	EOMES	-0.7318825	-26.079706	0.46424029359471664	0.7250286656937408
2117	DC	LINC02580	-0.74595714	-25.324284	0.4556932973975678	0.718358334771501
2118	DC	ENSG00000269514	-0.7486813	-1.5398256	0.4540493274444617	0.7175919569722219
2119	DC	NAALADL2	-0.75685364	-2.8725052	0.4491375356132823	0.7148457770872315
2120	DC	DLEU2	-0.76525307	-0.27915433	0.4441208670701292	0.7096279071664021
2121	DC	SNTB2	-0.7684312	-1.0416226	0.44223104206072994	0.7075696672971679
2122	DC	KLRK1	-0.77751166	-2.5818422	0.4368569686465549	0.705692026275204
2123	DC	PRDM1	-0.78000873	-0.8167407	0.4353857192646421	0.7047151794064052
2124	DC	CXCR2	-0.7831869	-1.1228571	0.4335173610362819	0.7041663212412534
2125	DC	IFIT1	-0.784549	-3.0208898	0.4327180575089512	0.7038401599315721
2126	DC	NCR1	-0.8163305	-26.511913	0.4143111511393205	0.6843116766009001
2127	DC	CCL3L3	-0.82245976	-1.4172851	0.4108152796846565	0.680448970294586
2128	DC	MSR1	-0.8231408	-1.448705	0.41042793384821263	0.680448970294586
2129	DC	ISG15	-0.82427585	-0.5256645	0.40978283988162556	0.680448970294586
2130	DC	CD247	-0.8258649	-1.7715492	0.40888072187442137	0.6801184284643841
2131	DC	PTX3	-0.8394856	-3.0947175	0.4011968876016273	0.6730492722104332
2132	DC	SCAPER	-0.8444798	-0.54365706	0.398401347719225	0.669314264168298
2133	DC	CD3D	-0.8526522	-3.8672736	0.3938522152284957	0.6645196629967157
2134	DC	CD96	-0.8581004	-1.325645	0.3908370045773155	0.6612272282896955
2135	DC	TRGC2	-0.8585545	-26.247726	0.39058637151529685	0.6612272282896955
2136	DC	ZAP70	-0.85968953	-3.9772081	0.3899602162322461	0.6612272282896955
2137	DC	G0S2	-0.8630947	-3.1193762	0.38808541542075037	0.660475323494649
2138	DC	IL7R	-0.8671809	-2.7591152	0.38584291743851973	0.6585649795467332
2139	DC	SLCO4C1	-0.8676349	-1.486645	0.3855942404653623	0.6585649795467332
2140	DC	FLT3LG	-0.870359	-1.0749595	0.3841042358228989	0.6575059407972768
2141	DC	SH2D2A	-0.8867038	-26.24806	0.37523839856554675	0.646933618348044
2142	DC	SAMD3	-0.90895087	-3.5270681	0.36337607782099934	0.6318460419807594
2143	DC	FGFBP2	-0.9148531	-27.442333	0.36026874668757325	0.6276682164512387
2144	DC	KLRB1	-0.9164422	-3.8762462	0.3594350158496643	0.6276682164512387
2145	DC	PRF1	-0.9168962	-5.2664294	0.35919702987043267	0.6276682164512387
2146	DC	LINC00278	-0.9221175	-0.43266904	0.35646731231068574	0.6256799392199499
2147	DC	USP32	-0.9293818	-0.6058927	0.3526912569261913	0.6251596788994329
2148	DC	ITGA6	-0.9311979	-4.5535283	0.35175121194985215	0.6251596788994329
2149	DC	CD3G	-0.933468	-3.0785344	0.3505783894634895	0.6246669484985814
2150	DC	HCG18	-0.93891627	-0.75346774	0.34777374620921864	0.6208179319368201
2151	DC	KLRD1	-0.95344496	-3.9675775	0.3403646843914382	0.6132731326022208
2152	DC	MAX	-0.954807	-0.1640659	0.3396753082287328	0.6132731326022208
2153	DC	TBX21	-0.9570771	-26.712667	0.338528339027357	0.6132731326022208
2154	DC	SYNGAP1	-0.96002823	-1.8713734	0.3370410006066087	0.6132731326022208
2155	DC	SVIL	-0.9616173	-0.6958828	0.33624186893637775	0.6132731326022208
2156	DC	CCM2	-0.9670656	-0.8106096	0.3335112534274143	0.6103828770062942
2157	DC	GATA3	-0.97115177	-26.297226	0.3314727082170923	0.6094965717950986
2158	DC	RAP1GAP2	-0.9779621	-0.3977616	0.3280930749740335	0.6057102922597543
2159	DC	TTC38	-0.97887015	-2.027344	0.32764415209533415	0.6057102922597543
2160	DC	LCK	-0.98136723	-2.5302787	0.32641167079677114	0.6054576101845471
2161	DC	CCL5	-0.9822753	-2.0337086	0.3259642436833412	0.6054576101845471
2162	DC	MCU	-0.9843184	-0.7562777	0.32495899118917726	0.6054576101845471
2163	DC	FOXO1	-0.9911287	-0.5758974	0.32162273610922454	0.6021461646624295
2164	DC	SBK1	-0.9993011	-26.466202	0.31764885559908207	0.5983870237600153
2165	DC	GNLY	-1.0049764	-2.6968772	0.3149082324267217	0.5953891982858919
2166	DC	RASGRP1	-1.016781	-1.9511352	0.309257661734899	0.5884903077673806
2167	DC	UICLM	-1.0260884	-1.4335911	0.3048499380804187	0.5819862454262539
2168	DC	MCTP2	-1.0417521	-2.0149968	0.29752662957571574	0.5707851816982735
2169	DC	TRBC1	-1.0546917	-2.943206	0.29156634697927586	0.564879776025747
2170	DC	ENSG00000308356	-1.0555997	-26.088629	0.29115111642993086	0.564879776025747
2171	DC	TRAC	-1.0692204	-2.7011766	0.2849703734062503	0.5565612900533041
2172	DC	CRTAM	-1.0719445	-1.9688388	0.28374495319564685	0.5556139026115617
2173	DC	SERINC5	-1.0751227	-0.6020589	0.28231981224619895	0.5556139026115617
2174	DC	SLC16A7	-1.1025909	-0.7768188	0.2702048369812322	0.5394921702715264
2175	DC	PDE8A	-1.1407287	-0.7332663	0.25398281481963125	0.5176495497883645
2176	DC	TRPS1	-1.1482201	-0.48267633	0.25087770857222635	0.513993354147976
2177	DC	SKAP1	-1.1500362	-1.9468269	0.2501289627120764	0.5133536826342091
2178	DC	ENSG00000285534	-1.1550305	-3.9115622	0.24807796413166916	0.5109276459174131
2179	DC	DOCK4	-1.1582086	-2.073696	0.2467789265836806	0.5091438906358042
2180	DC	SH2D1B	-1.1704671	-3.3312151	0.24181302212534483	0.5041336489530706
2181	DC	BCL11B	-1.1815907	-2.6665006	0.23736815145368562	0.4984731180527398
2182	DC	GZMA	-1.188628	-4.9642344	0.23458607808277787	0.494773267567984
2183	DC	BCL2L1	-1.1911252	-0.68105143	0.23360446419487246	0.4940986508869964
2184	DC	DHRS7B	-1.2185935	-1.0338026	0.22299854442168154	0.47767994214917575
2185	DC	RAD51B	-1.2372082	-1.1378244	0.2160097587199079	0.46696227252685973
2186	DC	DENND2D	-1.2422025	-1.5531917	0.2141618422783108	0.4646758791868884
2187	DC	SLC8A1	-1.2426566	-0.42447868	0.2139944169614496	0.4646758791868884
2188	DC	ENSG00000291236	-1.2471968	-1.7948084	0.21232535452521217	0.4641163883302036
2189	DC	IL2RB	-1.2546881	-4.070748	0.20959199653689164	0.46071063163997117
2190	DC	ST6GALNAC3	-1.2830645	-2.2180293	0.199469491293348	0.44343312242150706
2191	DC	PARP8	-1.2866967	-0.44980443	0.19820004530351854	0.4422832130492178
2192	DC	GCLM	-1.2948691	-26.19536	0.19536541606645852	0.4376185319888671
2193	DC	FOXN3	-1.3057655	-0.31289348	0.1916323032229943	0.43224550109011806
2194	DC	ZFAND3	-1.3248345	-0.43181178	0.18522607071379027	0.42051324162049686
2195	DC	TPTEP1--chr22:16601307(+)	-1.3311907	-1.011295	0.18312625917696834	0.41655025298281384
2196	DC	ELL2	-1.3656963	-0.86301315	0.17203428693561718	0.3990381093417866
2197	DC	PDE4D	-1.3734148	-0.48776644	0.16962345468658102	0.39487979035496845
2198	DC	CASP5	-1.3736417	-4.115704	0.16955293330877352	0.39487979035496845
2199	DC	PATL2	-1.3763659	-0.501935	0.16870839086557265	0.3944355221827305
2200	DC	IFITM1	-1.3784089	-1.3057368	0.16807705847944376	0.3940705745623157
2201	DC	ABCC3	-1.419725	-0.90420926	0.1556877839239177	0.36913071349703064
2202	DC	ENSG00000289424	-1.4310755	-2.3326046	0.1524085946189276	0.3631286719377526
2203	DC	IPCEF1	-1.4442421	-0.5899361	0.14867089672211978	0.35753982524583405
2204	DC	PTPN4	-1.4456041	-2.068012	0.14828826844151788	0.3573504173918545
2205	DC	TMTC2	-1.4583167	-0.70927584	0.14475326198170235	0.35026715244955137
2206	DC	LINC00861	-1.4789747	-4.0140557	0.1391470768482503	0.3387928827609573
2207	DC	HEG1	-1.4837419	-1.8279438	0.13787739944060973	0.337097342499287
2208	DC	CDC42EP3-AS1	-1.5041729	-2.576772	0.13253685691339623	0.3260739408580627
2209	DC	H1-0	-1.5305061	-0.70034575	0.12589149775236752	0.31432781604412785
2210	DC	LONRF3	-1.5341383	-26.468027	0.12499563289499382	0.3127550303925803
2211	DC	SASH1	-1.549575	-1.3689094	0.12124355080709888	0.30728968911454374
2212	DC	FAM13A	-1.5520722	-0.77751195	0.12064496221724838	0.3064329925863587
2213	DC	IL32	-1.5713681	-3.4967535	0.11609718195437885	0.2981010610880994
2214	DC	PCNX1	-1.5772704	-0.59603256	0.11473333583495486	0.2958912345217257
2215	DC	LINC02384	-1.5852157	-2.7828362	0.11291733311331134	0.29249071308646285
2216	DC	SAMD9L	-1.590891	-0.550225	0.1116341142277168	0.2904462794951216
2217	DC	SLFN12L	-1.7066665	-3.4039838	0.08788407018418933	0.23650266942015252
2218	DC	SLC9A9	-1.7207412	-1.0901186	0.08529781593400895	0.2311295657566694
2219	DC	LUCAT1	-1.7434422	-1.4020538	0.08125640876014474	0.22378814215908716
2220	DC	MTSS1	-1.7650082	-0.9538448	0.0775623910208523	0.215634448795561
2221	DC	UTRN	-1.7713645	-0.42632225	0.07650011143010706	0.2136915226646221
2222	DC	RGS18	-1.7774937	-0.40892363	0.07548703528942398	0.21186814677890836
2223	DC	LYN	-1.782942	-0.24086715	0.07459574121141443	0.20986744417374012
2224	DC	ZBTB16	-1.8192637	-2.2494655	0.06887120306640225	0.19802575747210036
2225	DC	DIAPH2	-1.8197178	-0.5618034	0.0688019976103754	0.19802575747210036
2226	DC	MAF	-1.8794216	-1.5655915	0.0601869531519521	0.17739312507943775
2227	DC	IFIT3	-1.8821456	-1.5958624	0.05981623588622176	0.17718864836825388
2228	DC	CDKN1C	-1.8914531	-2.958711	0.05856388086367802	0.174799806841841
2229	DC	CPVL	-1.9114301	-0.5177027	0.055949334203504314	0.16957839439000277
2230	DC	XRCC4	-1.9161973	-1.6769576	0.055339986328725804	0.1690445565724222
2231	DC	ENSG00000291143	-1.9184674	-1.0409657	0.0550517704510045	0.1690445565724222
2232	DC	MAP3K7CL	-1.9427576	-2.1367612	0.052045458355872584	0.1632145574040164
2233	DC	HBEGF	-1.9441196	-1.4658306	0.0518810277383471	0.1631339267922358
2234	DC	MAML2	-1.9631885	-0.95697653	0.049624272884968096	0.15687673363635074
2235	DC	IFI6	-1.9799873	-1.8288195	0.04770495452706093	0.15203530223258443
2236	DC	F13A1	-1.9808954	-0.749182	0.047603010254235696	0.15203530223258443
2237	DC	HIPK2	-1.9836195	-0.7943494	0.0472982756910271	0.15156068722792335
2238	DC	ARAP2	-2.057625	-0.76454806	0.03962614781528429	0.1327645294324055
2239	DC	BCL9L	-2.0687485	-1.1608955	0.038569693984553295	0.12959417178809907
2240	DC	CHN2	-2.1466131	-0.7358613	0.03182409106885169	0.11007391499108701
2241	DC	ITGB1	-2.1974635	-0.21588087	0.027987356225930834	0.09883823099608006
2242	DC	ZSWIM6	-2.204274	-0.6465385	0.027505088677073315	0.09801813419466128
2243	DC	ENSG00000306779	-2.2215266	-2.1015346	0.0263153087633408	0.09457048327605218
2244	DC	TMEM176B	-2.2237968	-27.193708	0.02616211874354039	0.09454172289404097
2245	DC	ATG7	-2.2424116	-0.76598364	0.02493477773443769	0.09106614476925068
2246	DC	KIF13A	-2.2592106	-1.0700041	0.023870295866763716	0.08799833209816342
2247	DC	TUBA4A	-2.2592106	-1.1604134	0.023870295866763716	0.08799833209816342
2248	DC	FOSB	-2.2660208	-0.5615615	0.023450110320664345	0.08727003081361161
2249	DC	ARHGEF3	-2.2778254	-1.030899	0.022736985507479074	0.08488474589458854
2250	DC	GBP4	-2.2855437	-1.0826303	0.022280966444694107	0.08344718642980978
2251	DC	GPR141	-2.2987103	-1.2413403	0.021521393477965504	0.08085993204500777
2252	DC	DENND1A	-2.3254976	-1.0187293	0.02004536843111002	0.07628916917470999
2253	DC	SYNE1	-2.3284488	-1.4377242	0.01988828851414527	0.07593710159946375
2254	DC	AAK1	-2.357506	-1.144917	0.01839815291781398	0.0707066268998341
2255	DC	SIRPD	-2.396779	-1.4800276	0.016539898336178284	0.06483640147781887
2256	DC	PID1	-2.4732816	-1.0613036	0.013387862082491056	0.054477943975811356
2257	DC	BTG2	-2.4907613	-0.5542384	0.012746969656365827	0.052050126096827125
2258	DC	GAB2	-2.4921234	-0.83417577	0.012698189528555212	0.052031605873104285
2259	DC	GPR155	-2.4953015	-1.6910366	0.01258501125138446	0.052031605873104285
2260	DC	ADM	-2.4989338	-3.3243692	0.012456759000455644	0.052031605873104285
2261	DC	CXCL8	-2.525721	-5.245732	0.01154611254258069	0.048842548021852124
2262	DC	STEAP4	-2.5727122	-4.8788314	0.010090506458635446	0.043150674892201035
2263	DC	CCL3	-2.58656	-2.1618788	0.009693932042108156	0.042145169363564085
2264	DC	ACTN1	-2.610169	-0.7785939	0.009049750009877847	0.039886033136735555
2265	DC	FAM110A	-2.7718005	-1.3202308	0.005574716929361205	0.0264349480198741
2266	DC	SIPA1L1	-2.8303695	-1.0677209	0.004649429056620137	0.022500940619692513
2267	DC	PITPNC1	-2.8730474	-1.3767539	0.004065331190433353	0.02000347062740428
2268	DC	LIMS1	-2.886668	-0.7413004	0.0038934477641690978	0.01948380668367174
2269	DC	MARCKS	-2.9011967	-0.7930987	0.0037174042119291874	0.018843393763916916
2270	DC	PIM1	-2.9139094	-1.8082149	0.003569335656233758	0.01830332191887655
2271	DC	SOCS3	-2.949096	-1.6694651	0.003187049781538261	0.016510883449731256
2272	DC	PELI1	-2.9981303	-1.2638702	0.0027164151356032042	0.014800391705971019
2273	DC	SBF2	-3.0700927	-1.4395672	0.002139923517490014	0.011926777519280837
2274	DC	FCGR3A	-3.098242	-3.6531086	0.0019467238400470844	0.010901653504263673
2275	DC	NAMPT	-3.2142444	-0.81817114	0.0013078826382309598	0.0075766994214759055
2276	DC	PLCB1	-3.2167416	-1.42628	0.001296553185649377	0.007548250229325085
2277	DC	SIK3	-3.2344484	-0.9784595	0.0012187792871521106	0.007202434380356192
2278	DC	XAF1	-3.246934	-0.8798782	0.0011665543088595278	0.006963796280298501
2279	DC	HMGB2	-3.290293	-0.6911478	0.0010008308707140081	0.006098326963521625
2280	DC	SLC49A4	-3.350451	-2.267986	0.0008068011227505018	0.005040708671368371
2281	DC	ATXN1	-3.3556721	-1.3908547	0.0007917236634646438	0.004978968065424712
2282	DC	PDE3B	-3.3652065	-2.0290663	0.0007648636679279066	0.0048620522890984764
2283	DC	IL1RN	-3.5050452	-1.5685034	0.00045652979869608063	0.0029993242640591667
2284	DC	CMIP	-3.5066342	-0.66152227	0.0004538124380471097	0.0029982215008056237
2285	DC	SPIDR	-3.5736024	-1.0388414	0.00035210343745790875	0.0023797335773017283
2286	DC	EGR1	-3.582002	-1.7948912	0.0003409714310321256	0.0023312930400801145
2287	DC	RPH3A	-3.5947144	-4.0925417	0.00032474761162606773	0.002233351995744185
2288	DC	FRY	-3.6026597	-1.7515318	0.0003149776661700557	0.0022048436631903904
2289	DC	ARHGAP26	-3.6423867	-0.9131572	0.00027012192814687285	0.0019369718750044055
2290	DC	GBP5	-3.691648	-3.2325473	0.00022280570541166885	0.0016479214437995129
2291	DC	SLC22A15	-3.7656534	-2.5655951	0.0001661140548498055	0.001252244413483149
2292	DC	CATIP	-3.8800669	-3.5192528	0.00010442775681917822	0.0008132916690023415
2293	DC	TLN1	-3.8800669	-0.41980395	0.00010442775681917822	0.0008132916690023415
2294	DC	POU2F2	-3.8859692	-0.82455325	0.00010192245706354038	0.0008044349631323724
2295	DC	MIR23AHG	-3.9188857	-1.4236976	8.89592910857933e-05	0.0007068657183573846
2296	DC	RBM47	-3.9220638	-1.14207	8.77937236972049e-05	0.0007023497895776392
2297	DC	SIGLEC10	-3.9658768	-1.4745095	7.312659853874402e-05	0.0005890197252161847
2298	DC	SSH2	-4.056227	-1.0736643	4.987175836966874e-05	0.00041013418071839466
2299	DC	ADGRE2	-4.1320486	-1.3590333	3.595441681295124e-05	0.00030639416066688884
2300	DC	PLXDC2	-4.134319	-0.9977557	3.560089488317224e-05	0.0003055960027927778
2301	DC	GNG2	-4.1765428	-1.1666609	2.9597303729792857e-05	0.00026569793271936183
2302	DC	ACSL1	-4.300945	-1.8534861	1.700715094583861e-05	0.00015748353946697802
2303	DC	PADI4	-4.3638268	-3.2407765	1.2780686454070332e-05	0.00012319743663923534
2304	DC	SLFN5	-4.4410105	-2.2966206	8.95375120656106e-06	8.702158197451078e-05
2305	DC	STAT1	-4.5275016	-1.1802803	5.968521494854126e-06	5.948289218600383e-05
2306	DC	IFITM2	-4.6562166	-0.9543482	3.2207335720352316e-06	3.322440947994239e-05
2307	DC	NFKBIA	-4.6750584	-1.0582963	2.938700935671802e-06	3.0856359824553925e-05
2308	DC	SLC2A3	-4.8321495	-1.7325361	1.3506661285179676e-06	1.4984748746576697e-05
2309	DC	CD36	-4.8453164	-1.1337065	1.2641009808816224e-06	1.4255385953160283e-05
2310	DC	ZFP36L1	-4.859845	-1.1540637	1.1747767504765932e-06	1.3412985034567705e-05
2311	DC	MT2A	-4.882546	-1.7454346	1.0472474534445898e-06	1.207414711030233e-05
2312	DC	JUN	-4.942931	-0.8977146	7.695674807569917e-07	9.050113573702222e-06
2313	DC	LST1	-4.9601836	-1.2349907	7.042652651407685e-07	8.365817695005492e-06
2314	DC	CX3CR1	-4.9919653	-1.6563641	5.976800817998647e-07	7.246100785532381e-06
2315	DC	MCL1	-5.157683	-0.8008187	2.5002435575007397e-07	3.095038340653547e-06
2316	DC	HMOX1	-5.1683526	-2.2798052	2.361664778280512e-07	2.954593382189236e-06
2317	DC	IFITM3	-5.2128468	-1.7435147	1.8596460416709583e-07	2.3515524139839212e-06
2318	DC	TCF7L2	-5.2920732	-3.3193789	1.2093733184980468e-07	1.5458945897322859e-06
2319	DC	MS4A6A	-5.386964	-1.6380719	7.165783107812995e-08	9.68616199400929e-07
2320	DC	IRF1	-5.4092107	-1.1924503	6.33030413401263e-08	8.75816195482218e-07
2321	DC	NRGN	-5.445306	-1.5908631	5.171651153782914e-08	7.327544285359889e-07
2322	DC	PLAUR	-5.5522275	-1.5759743	2.8205192931073996e-08	4.2524752419157714e-07
2323	DC	ZEB2	-5.553136	-1.21471	2.8059007658167955e-08	4.2524752419157714e-07
2324	DC	IER2	-5.727253	-1.0768628	1.020699463256101e-08	1.6671424566516318e-07
2325	DC	PLBD1	-6.093194	-1.8516862	1.1067968850707819e-09	2.066020852132126e-08
2326	DC	AOAH	-6.152444	-1.469003	7.629794219400535e-10	1.4954396670025048e-08
2327	DC	IRS2	-6.15653	-2.2511697	7.435602973194549e-10	1.482079507877422e-08
2328	DC	CYP1B1	-6.349943	-5.6801214	2.1539436684208643e-10	4.77931651709988e-09
2329	DC	DPYD	-6.4178195	-1.5675575	1.3824006262865892e-10	3.1685737312682803e-09
2330	DC	PELATON	-6.739948	-3.7205083	1.5844372547564133e-11	4.050648286072917e-10
2331	DC	MAFB	-6.7737722	-2.9066024	1.2546715201685815e-11	3.3533947902687543e-10
2332	DC	CEBPD	-6.9251885	-1.8091208	4.353957965212393e-12	1.1907568760673893e-10
2333	DC	CSF3R	-7.0400558	-1.8277936	1.921628936587615e-12	5.5117942181147204e-11
2334	DC	MS4A7	-7.0691133	-2.7901626	1.5592697600560397e-12	4.5842530945647565e-11
2335	DC	PECAM1	-7.125639	-1.496049	1.0359906363283185e-12	3.1239102264669296e-11
2336	DC	S100A12	-7.595324	-4.473385	3.070233928872401e-14	9.75836513609174e-13
2337	DC	FOS	-7.638002	-1.7059178	2.2061851054344524e-14	7.206871344419211e-13
2338	DC	LYZ	-7.8159785	-2.181039	5.453775181089808e-15	1.8324684608461756e-13
2339	DC	RGS2	-7.8606997	-2.2776947	3.8199434278419855e-15	1.321251020924169e-13
2340	DC	APOBEC3A	-7.919495	-4.3767123	2.3847672943797924e-15	8.498443449062533e-14
2341	DC	RHOB	-8.141512	-2.4392033	3.903728560613897e-16	1.6395659954578368e-14
2342	DC	MNDA	-8.283393	-2.21556	1.1971416373124228e-16	5.4147637133823435e-15
2343	DC	AIF1	-8.345821	-1.6983073	7.072066605428921e-17	3.4653126366601718e-15
2344	DC	MEGF9	-8.608473	-2.4432507	7.404039147016526e-18	4.837305576050797e-16
2345	DC	S100A8	-9.296088	-4.323174	1.457081116871679e-20	1.2239481381722106e-18
2346	DC	VCAN	-9.362375	-3.7216983	7.796396445787775e-21	7.052740169420326e-19
2347	DC	CD14	-9.405053	-4.987941	5.200387555055132e-21	5.09637980395403e-19
2348	DC	S100A9	-9.630021	-4.3508797	5.971736979417896e-22	7.022762687795445e-20
2349	DC	DUSP6	-9.813445	-3.4954085	9.854509287358756e-23	1.2876558802148774e-20
2350	DC	FCN1	-10.120137	-3.4360912	4.497859114799889e-24	1.003773957022073e-21
2351	DC	C5AR1	-10.144881	-5.2190294	3.492034071904923e-24	1.003773957022073e-21
2352	T cells	ETS1	18.388897	6.6698036	1.612254382282087e-75	4.740027883909336e-73
2353	T cells	ARL4C	17.457457	4.395984	3.0209240739792683e-68	3.2296424645451087e-66
2354	T cells	SYNE2	17.112005	7.192215	1.2076982083080464e-65	1.0925023792078943e-63
2355	T cells	TRBC2	17.025602	7.8663645	5.304389186576785e-65	4.4556869167245e-63
2356	T cells	IL2RG	16.965628	3.8020036	1.475172226285995e-64	1.15653502540822e-62
2357	T cells	SLFN5	16.624922	3.805306	4.599673601476117e-62	2.7046080776679563e-60
2358	T cells	TLE5	16.289597	2.089813	1.169977279863562e-59	6.551872767235948e-58
2359	T cells	PRKCH	16.053019	4.954397	5.4450535404332904e-58	2.56135318541982e-56
2360	T cells	IFITM1	16.030231	4.90062	7.859053305263824e-58	3.554710264227022e-56
2361	T cells	SPOCK2	15.946835	7.439357	2.9970747184236173e-57	1.2587713817379193e-55
2362	T cells	IKZF3	15.377622	6.5989313	2.3128984734090604e-53	7.771338870654443e-52
2363	T cells	MLLT6	15.147531	3.2821462	7.866724914892445e-52	2.569796805531532e-50
2364	T cells	PCED1B-AS1	14.730392	4.828451	4.113106675203982e-49	1.2402598589845854e-47
2365	T cells	IL32	14.24869	8.0819025	4.567726481874275e-46	1.2492200796939878e-44
2366	T cells	SLC38A1	14.174947	4.535803	1.3094283197095925e-45	3.421972675507735e-44
2367	T cells	FCMR	14.135068	5.4815445	2.30909611763362e-45	5.903254422472037e-44
2368	T cells	BCL9L	13.966694	3.3538115	2.489160801581681e-44	6.098443963875119e-43
2369	T cells	ATM	13.903396	2.655783	6.040653767436756e-44	1.4497569041848214e-42
2370	T cells	CD96	13.843894	6.3424344	1.384951027326309e-43	3.257404816271479e-42
2371	T cells	LINC00861	13.7874	7.769014	3.0350085655193524e-43	6.998372692256389e-42
2372	T cells	BCL11B	13.759391	6.5211306	4.472802290578911e-43	1.0115414411001538e-41
2373	T cells	RASGRP1	13.717139	6.8501954	8.01669427858939e-43	1.778798579551155e-41
2374	T cells	GBP5	13.518539	3.674454	1.2156561729361083e-41	2.5992939261324786e-40
2375	T cells	TRBC1	13.501132	8.040354	1.539913517436212e-41	3.2338183866160453e-40
2376	T cells	SKAP1	13.480719	5.8368406	2.0311955645006155e-41	4.190677164653901e-40
2377	T cells	PIM1	13.463944	3.3214843	2.5493621112585056e-41	5.169051453172418e-40
2378	T cells	RUNX3	13.407291	2.9381666	5.480372710936127e-41	1.0923590352645568e-39
2379	T cells	LBH	13.299051	5.9658504	2.3442432012792287e-40	4.5193934503350376e-39
2380	T cells	CD2	13.218504	5.802461	6.861544956810633e-40	1.2808217252713181e-38
2381	T cells	CYFIP2	13.190335	3.0409577	9.9740123724895e-40	1.8327247734449456e-38
2382	T cells	IL2RB	13.163117	9.010984	1.4305945980648142e-39	2.588275765114187e-38
2383	T cells	TRAC	13.14571	8.889471	1.8010669469541655e-39	3.209173832754695e-38
2384	T cells	EVL	13.0221195	2.877764	9.159281008003675e-39	1.584016833148871e-37
